customer_city,product_category_name_english,total_orders
bemposta,furniture_decor,1
belo vale,bed_bath_table,1
porto acre,fashion_shoes,1
ponto dos volantes,computers_accessories,1
ponto do marambaia,electronics,1
ponto belo,health_beauty,1
belo campo,cool_stuff,1
belem do sao francisco,cool_stuff,1
bela vista do maranhao,telephony,1
bias fortes,computers_accessories,1
bertopolis,bed_bath_table,1
pontes gestal,garden_tools,1
ponte serrada,small_appliances,1
ponte alta do norte,bed_bath_table,1
pontao,stationery,1
porto murtinho,telephony,1
porto lucena,furniture_decor,1
porto grande,garden_tools,1
porto franco,furniture_decor,1
porto firme,auto,1
pranchita,garden_tools,1
porto estrela,perfumery,1
porto esperidiao,perfumery,1
porto de pedras,computers_accessories,1
porto calvo,health_beauty,1
porto amazonas,electronics,1
porto alegre do norte,agro_industry_and_commerce,1
bataypora,costruction_tools_garden,1
batalha,health_beauty,1
bataipora,consoles_games,1
benevides,health_beauty,1
conceicao do para,furniture_decor,1
conceicao do jacuipe,fashion_bags_accessories,1
conceicao do formoso,watches_gifts,1
contenda,toys,1
constantina,health_beauty,1
conselheiro mairinck,sports_leisure,1
conrado,perfumery,1
presidente lucena,telephony,1
presidente kubitschek,computers_accessories,1
presidente kennedy,auto,1
presidente juscelino,telephony,1
portelandia,home_appliances,1
portela,watches_gifts,1
porteiras,computers_accessories,1
posto da mata,bed_bath_table,1
porto rico,furniture_decor,1
praia norte,consoles_games,1
prados,computers_accessories,1
prado,books_general_interest,1
poxoreu,health_beauty,1
pouso redondo,garden_tools,1
pouso novo,luggage_accessories,1
potim,perfumery,1
potengi,auto,1
pote,cool_stuff,1
presidente nereu,health_beauty,1
herval,housewares,1
ibiai,garden_tools,1
ibiaca,health_beauty,1
ibertioga,computers_accessories,1
ibema,furniture_decor,1
guidoval,stationery,1
queiroz,fashion_male_clothing,1
quatro pontes,computers_accessories,1
presidente janio quadros,computers_accessories,1
presidente castello branco,telephony,1
presidente alves,christmas_supplies,1
pratapolis,sports_leisure,1
pureza,fashion_bags_accessories,1
pugmil,sports_leisure,1
prudentopolis,baby,1
prudente de morais,bed_bath_table,1
prudencio thomaz,fixed_telephony,1
protasio alves,bed_bath_table,1
propria,bed_bath_table,1
progresso,cool_stuff,1
barreiros,baby,1
barreirinhas,auto,1
barrolandia,auto,1
barrocas,cool_stuff,1
barro preto,auto,1
barro alto,furniture_decor,1
barro,garden_tools,1
quatigua,cool_stuff,1
quarai,computers,1
quadra,home_appliances,1
puxinana,watches_gifts,1
barreira,computers_accessories,1
barras,housewares,1
bela vista de minas,bed_bath_table,1
bela vista,health_beauty,1
bela cruz,consoles_games,1
baturite,sports_leisure,1
presidente tancredo neves,auto,1
guaratinga,health_beauty,1
guarara,cool_stuff,1
guaraquecaba,bed_bath_table,1
guarapua,toys,1
guaranta do norte,baby,1
guaranta,baby,1
herculandia,garden_tools,1
heliopolis,toys,1
querencia do norte,bed_bath_table,1
queluz,furniture_decor,1
queixada,computers_accessories,1
rechan,auto,1
quatro bocas,agro_industry_and_commerce,1
quatituba,watches_gifts,1
barra do jacare,housewares,1
barra de sao miguel,bed_bath_table,1
reginopolis,bed_bath_table,1
putinga,consoles_games,1
purilandia,cool_stuff,1
quipapa,construction_tools_safety,1
quintana,audio,1
quinta do sol,auto,1
quilometro 14 do mutum,furniture_decor,1
quilombo,food_drink,1
quijingue,auto,1
quevedos,computers_accessories,1
conquista d'oeste,garden_tools,1
guia lopes da laguna,telephony,1
guatapara,telephony,1
guassusse,computers_accessories,1
guaruja do sul,bed_bath_table,1
guarda-mor,furniture_decor,1
coreau,telephony,1
riachinho,computers_accessories,1
riachao das neves,auto,1
barauna,auto,1
ravena,bed_bath_table,1
rancho queimado,baby,1
rancho alegre d'oeste,auto,1
rancho alegre,electronics,1
rainha do mar,health_beauty,1
quixere,garden_tools,1
quixelo,auto,1
resende costa,auto,1
reriutaba,consoles_games,1
renascenca,computers_accessories,1
remigio,computers_accessories,1
remanso,furniture_decor,1
recreio,cool_stuff,1
riachuelo,bed_bath_table,1
riacho dos machados,bed_bath_table,1
riacho de santo antonio,watches_gifts,1
riacho das almas,housewares,1
riacho da cruz,perfumery,1
guzolandia,auto,1
guiricema,cool_stuff,1
guinda,garden_tools,1
guimarania,computers_accessories,1
guimaraes,watches_gifts,1
congonhal,auto,1
confins,sports_leisure,1
coroados,pet_shop,1
coroaci,computers_accessories,1
coremas,computers_accessories,1
ribas do rio pardo,telephony,1
rio bonito do iguacu,auto,1
barao do triunfo,furniture_decor,1
barao de juparana,auto,1
barao de cotegipe,furniture_decor,1
barra longa,computers,1
barra dos coqueiros,furniture_decor,1
barra do rio azul,garden_tools,1
barra do ribeiro,garden_tools,1
barra do mendes,cool_stuff,1
retirolandia,furniture_decor,1
restinga seca,bed_bath_table,1
ressaquinha,cool_stuff,1
reserva do iguacu,electronics,1
reserva do cabacal,construction_tools_construction,1
redencao da serra,computers_accessories,1
rio dos cedros,luggage_accessories,1
rio do oeste,cool_stuff,1
ribeirao cascalheira,fashion_bags_accessories,1
ribeirao branco,bed_bath_table,1
ribeirao,bed_bath_table,1
ribeira do pombal,audio,1
ribeira do amparo,auto,1
ribeira,auto,1
cordeiros,musical_instruments,1
guapo,bed_bath_table,1
guapirama,furniture_decor,1
guariroba,bed_bath_table,1
guamare,construction_tools_safety,1
guajara-mirim,christmas_supplies,1
guaraniacu,garden_tools,1
guarani das missoes,auto,1
grao para,home_confort,1
grao mogol,bed_bath_table,1
granja,bed_bath_table,1
grandes rios,sports_leisure,1
gramado xavier,sports_leisure,1
gramado dos loureiros,cool_stuff,1
rio de contas,health_beauty,1
rio das antas,computers_accessories,1
rincao,industry_commerce_and_business,1
rifaina,cool_stuff,1
ribeiropolis,electronics,1
ribeiro junqueira,bed_bath_table,1
ribeiraozinho,cool_stuff,1
rio formoso,auto,1
rio espera,market_place,1
rio dos indios,luggage_accessories,1
rodeiro,bed_bath_table,1
roca sales,auto,1
riversul,bed_bath_table,1
banabuiu,consoles_games,1
balsa nova,pet_shop,1
barra de santo antonio,health_beauty,1
barra de santa rosa,bed_bath_table,1
barra de guabiraba,bed_bath_table,1
barra,health_beauty,1
barcarena,auto,1
guaraciaba do norte,baby,1
guaraciaba,auto,1
congonhinhas,auto,1
guabiju,garden_tools,1
grupiara,office_furniture,1
groairas,watches_gifts,1
coqueiros do sul,stationery,1
coqueiro baixo,baby,1
corrego fundo,computers_accessories,1
corrego do ouro,electronics,1
coronel sapucaia,bed_bath_table,1
coronel pacheco,watches_gifts,1
coronel martins,furniture_decor,1
riqueza,auto,1
riolandia,housewares,1
rio tinto,baby,1
rio rufino,sports_leisure,1
rio manso,baby,1
rio grande do piaui,fashion_bags_accessories,1
rio fortuna,consoles_games,1
rodolfo fernandes,computers_accessories,1
rodelas,auto,1
sabino,cool_stuff,1
baixa grande do ribeiro,home_confort,1
baixa grande,watches_gifts,1
baianopolis,furniture_decor,1
barao ataliba nogueira,computers,1
barao,computers_accessories,1
banzae,cool_stuff,1
bandeirantes do tocantins,furniture_decor,1
bandeirantes d'oeste,sports_leisure,1
bandeira,industry_commerce_and_business,1
graccho cardoso,cool_stuff,1
guapiara,auto,1
guape,office_furniture,1
guamiranga,housewares,1
coracao de maria,stationery,1
coracao de jesus,health_beauty,1
balneario barra do sul,auto,1
baldim,health_beauty,1
balbinos,construction_tools_construction,1
rubineia,housewares,1
rio preto,fashion_bags_accessories,1
rubelita,books_technical,1
roseira,bed_bath_table,1
rosario do ivai,watches_gifts,1
rosario,auto,1
rosana,auto,1
roque gonzales,baby,1
roncador,cool_stuff,1
romelandia,watches_gifts,1
romaria,cool_stuff,1
sacra familia do tingua,toys,1
saboeiro,watches_gifts,1
girau do ponciano,consoles_games,1
governador portela,bed_bath_table,1
governador mangabeira,computers_accessories,1
governador lindenberg,health_beauty,1
governador eugenio barros,home_construction,1
santa barbara d oeste,health_beauty,1
santa amelia,health_beauty,1
sangao,cool_stuff,1
sabaudia,fashion_underwear_beach,1
aurilandia,health_beauty,1
aurea,bed_bath_table,1
augusto pestana,bed_bath_table,1
augusto correa,cool_stuff,1
augustinopolis,sports_leisure,1
balneario rincao,computers_accessories,1
balneario gaivota,auto,1
santa cruz,computers_accessories,1
rubiacea,luggage_accessories,1
salto grande,computers,1
salto do itarare,watches_gifts,1
salto do ceu,bed_bath_table,1
salto da divisa,bed_bath_table,1
salobro,garden_tools,1
salmourao,furniture_decor,1
salinas da margarida,sports_leisure,1
coronel macedo,fashion_bags_accessories,1
goianorte,cool_stuff,1
godoy moreira,cool_stuff,1
glorinha,auto,1
gloria do goita,cool_stuff,1
glicerio,auto,1
glaura,toys,1
santa branca,bed_bath_table,1
santa barbara do sul,health_beauty,1
santa barbara do para,office_furniture,1
santa filomena,health_beauty,1
santa fe de minas,health_beauty,1
santa fe de goias,computers_accessories,1
assare,stationery,1
sanga puita,musical_instruments,1
sandolandia,watches_gifts,1
sananduva,books_technical,1
sambaiba,cool_stuff,1
salvador do sul,housewares,1
salto veloso,fixed_telephony,1
santa cruz de salinas,bed_bath_table,1
santa cruz de minas,baby,1
santa cruz da conceicao,cool_stuff,1
general carneiro,cool_stuff,1
general camara,stationery,1
gaviao peixoto,computers_accessories,1
gastao vidigal,baby,1
garuva,auto,1
garruchos,market_place,1
garrafao do norte,bed_bath_table,1
santa ernestina,housewares,1
santa cruz do timbo,toys,1
santa cruz do prata,computers_accessories,1
santa cruz do piaui,cool_stuff,1
santa maria da serra,cool_stuff,1
santa clara d'oeste,health_beauty,1
santa cecilia do pavao,perfumery,1
santa cecilia,baby,1
santa brigida,fashion_shoes,1
santa rita da floresta,stationery,1
santa quiteria do maranhao,health_beauty,1
santa quiteria,fashion_male_clothing,1
arvoredo,fashion_bags_accessories,1
bacuri,electronics,1
bacaxa,health_beauty,1
azurita,consoles_games,1
avelino lopes,furniture_decor,1
avelar,computers_accessories,1
aurora do para,watches_gifts,1
governador dix-sept rosado,watches_gifts,1
governador celso ramos,cool_stuff,1
gongogi,telephony,1
goncalves dias,computers_accessories,1
corbelia,cool_stuff,1
general maynard,computers_accessories,1
atilio vivacqua,toys,1
ataleia,furniture_living_room,1
atalanta,baby,1
atalaia,auto,1
assuncao,health_beauty,1
santa maria do suacui,auto,1
santa maria do salto,consoles_games,1
santa maria da boa vista,telephony,1
santa margarida,auto,1
santa luzia do parua,health_beauty,1
santa luzia do norte,sports_leisure,1
santa lucia,furniture_decor,1
santa leopoldina,bed_bath_table,1
santa izabel do oeste,cool_stuff,1
santa isabel do rio preto,toys,1
santa isabel do ivai,electronics,1
santa teresinha,housewares,1
santa salete,computers_accessories,1
santa rosa do sul,bed_bath_table,1
santa rosa de lima,baby,1
santa rita do itueto,garden_tools,1
santa rita do ibitipoca,furniture_decor,1
santa rita de minas,cool_stuff,1
santa rita de jacutinga,telephony,1
santana do ipanema,sports_leisure,1
santana do deserto,audio,1
santa mariana,fashion_shoes,1
arraias,health_beauty,1
arraial d'ajuda,computers_accessories,1
arraial d ajuda,sports_leisure,1
aroeiras,telephony,1
armazem,health_beauty,1
gameleira,cool_stuff,1
galvao,health_beauty,1
galinhos,baby,1
galia,cool_stuff,1
gabriel monteiro,bed_bath_table,1
frutuoso gomes,perfumery,1
fruta de leite,health_beauty,1
fronteiras,computers_accessories,1
santo amaro de campos,auto,1
santo amaro das brotas,electronics,1
santanesia,auto,1
santana do sobrado,luggage_accessories,1
santa maria do para,electronics,1
santa maria do herval,sports_leisure,1
santa maria de itabira,bed_bath_table,1
santa tereza do oeste,electronics,1
santana do capivari,telephony,1
santana do araguaia,fashion_bags_accessories,1
santana do acarau,garden_tools,1
santana de pirapama,computers_accessories,1
santana da vargem,furniture_decor,1
santana da boa vista,garden_tools,1
santaluz,baby,1
santa terezinha de itaipu,bed_bath_table,1
santa terezinha,bed_bath_table,1
goianesia do para,baby,1
goiandira,pet_shop,1
goianapolis,health_beauty,1
goiana,auto,1
goiabeira,garden_tools,1
gandu,bed_bath_table,1
gameleiras,consoles_games,1
santo antonio do rio abaixo,christmas_supplies,1
santo antonio do planalto,furniture_decor,1
santo antonio do pinhal,furniture_decor,1
santo antonio do palma,health_beauty,1
santo antonio do leverger,luggage_accessories,1
areial,watches_gifts,1
areia branca dos assis,bed_bath_table,1
areia branca,computers_accessories,1
areia,baby,1
aruana,bed_bath_table,1
arrozal,cool_stuff,1
arroio trinta,computers_accessories,1
arroio do tigre,baby,1
santana do manhuacu,fashion_bags_accessories,1
santana do itarare,garden_tools,1
santana do cariri,baby,1
costa marques,health_beauty,1
coruripe,furniture_decor,1
corupa,furniture_decor,1
corumbatai do sul,auto,1
corumbatai,telephony,1
corumbaiba,bed_bath_table,1
francisco santos,computers_accessories,1
santo antonio do leste,bed_bath_table,1
santo antonio do itambe,auto,1
santo antonio do grama,sports_leisure,1
santo antonio do aventureiro,bed_bath_table,1
santo antonio do aracangua,telephony,1
santo antonio das queimadas,health_beauty,1
santo antonio da alegria,books_general_interest,1
santo antonio dos campos,watches_gifts,1
santo antonio do taua,home_appliances,1
araruna,cool_stuff,1
araripe,office_furniture,1
ararica,computers_accessories,1
aripuana,auto,1
arinos,auto,1
aribice,bed_bath_table,1
arenopolis,sports_leisure,1
gilbues,home_construction,1
getulio vargas,auto,1
getulina,auto,1
gentio do ouro,auto,1
general salgado,auto,1
coronel joao sa,bed_bath_table,1
coronel joao pessoa,computers_accessories,1
coronel freitas,health_beauty,1
coronel domingos soares,stationery,1
sao felix de minas,telephony,1
sao felix,computers_accessories,1
sao felipe,bed_bath_table,1
santo antonio do canaa,toys,1
sao bento abade,auto,1
sao bentinho,health_beauty,1
sao benedito do sul,fixed_telephony,1
sao benedito do rio preto,computers_accessories,1
santo inacio,computers_accessories,1
santo hipolito,computers_accessories,1
santo expedito do sul,cool_stuff,1
santo expedito,telephony,1
santo eduardo,industry_commerce_and_business,1
sao cristovao do sul,cool_stuff,1
aratiba,cool_stuff,1
arataca,small_appliances_home_oven_and_coffee,1
araujos,bed_bath_table,1
aratuba,garden_tools,1
sao domingos do norte,auto,1
sao domingos do maranhao,computers_accessories,1
sao domingos do araguaia,sports_leisure,1
sao domingos das dores,stationery,1
sao desiderio,furniture_decor,1
sao clemente,computers_accessories,1
sao carlos do ivai,furniture_decor,1
sao bras do suacui,baby,1
sao bras,furniture_decor,1
sao bonifacio,perfumery,1
sao bernardo,computers_accessories,1
sao bernardino,sports_leisure,1
sao bento do una,bed_bath_table,1
sao francisco de assis,sports_leisure,1
fortim,watches_gifts,1
fortaleza dos valos,baby,1
forquilha,health_beauty,1
formoso do araguaia,cool_stuff,1
formoso,cool_stuff,1
formosa do oeste,furniture_decor,1
formosa da serra negra,health_beauty,1
frei rogerio,furniture_decor,1
arara,bed_bath_table,1
arapua,pet_shop,1
sao francisco do guapore,computers_accessories,1
sao francisco do gloria,home_appliances,1
araponga,sports_leisure,1
arapoema,bed_bath_table,1
arapei,health_beauty,1
arantina,health_beauty,1
sao joao do sul,baby,1
sao joao do sobrado,health_beauty,1
sao joao do sabugi,housewares,1
sao goncalo do abaete,bed_bath_table,1
sao geraldo do baguari,auto,1
araguaia,musical_instruments,1
araguacu,computers_accessories,1
aragoiania,watches_gifts,1
aragarcas,air_conditioning,1
arari,home_confort,1
francisco sa,cool_stuff,1
francisco dumont,home_confort,1
francisco dantas,perfumery,1
francisco badaro,arts_and_craftmanship,1
fragosos,cool_stuff,1
foz do jordao,electronics,1
crisopolis,fashion_bags_accessories,1
crisolita,computers_accessories,1
cravolandia,sports_leisure,1
sao jorge do patrocinio,electronics,1
sao jorge do oeste,health_beauty,1
sao jorge d'oeste,bed_bath_table,1
sao jorge,computers_accessories,1
sao francisco do conde,auto,1
sao francisco do brejao,computers_accessories,1
sao francisco de paula,auto,1
sao joao da ponte,housewares,1
sao joao da parauna,toys,1
sao joao d'alianca,bed_bath_table,1
sao joao batista do gloria,auto,1
sao goncalo do rio preto,bed_bath_table,1
sao goncalo do rio das pedras,auto,1
sao joao do manteninha,furniture_living_room,1
sao joao do manhuacu,sports_leisure,1
sao joao do ivai,furniture_decor,1
sao joao de pirabas,baby,1
sao joao de petropolis,telephony,1
sao joao de iracema,home_appliances,1
sao joao das missoes,party_supplies,1
sao joao da urtiga,cool_stuff,1
frei martinho,furniture_decor,1
frei inocencio,bed_bath_table,1
frei gaspar,furniture_decor,1
frecheirinha,food,1
corumba de goias,bed_bath_table,1
cortes,cool_stuff,1
correntes,watches_gifts,1
crissiumal,bed_bath_table,1
sao jose do xingu,bed_bath_table,1
sao joaquim do monte,stationery,1
aquiraz,health_beauty,1
aquidauana,baby,1
aquidaba,stationery,1
apuiares,sports_leisure,1
apuarema,housewares,1
apore,construction_tools_construction,1
aramina,electronics,1
arame,telephony,1
aramari,baby,1
araguapaz,computers_accessories,1
araguana,computers_accessories,1
sao joao evangelista,baby,1
sao joao dos patos,auto,1
sao joao do oriente,auto,1
sao jose do piaui,computers_accessories,1
sao jose do inhacora,bed_bath_table,1
sao joao do triunfo,furniture_decor,1
sao jose do divino,auto,1
sao jose do cerrito,cool_stuff,1
sao jose do campestre,telephony,1
sao jose do belmonte,bed_bath_table,1
sao jose do barreiro,bed_bath_table,1
sao jose de uba,bed_bath_table,1
sao jose de mipibu,cool_stuff,1
sao jose da vitoria,baby,1
sao jose da tapera,fashion_bags_accessories,1
sao jose da lapa,computers_accessories,1
sao jose da laje,fashion_shoes,1
sao jose da coroa grande,furniture_decor,1
sao jose da boa vista,cool_stuff,1
sao lourenco do piaui,sports_leisure,1
sao jose dos quatro marcos,home_construction,1
sao jose dos cordeiros,sports_leisure,1
sao miguel do anta,furniture_decor,1
sao miguel do aleixo,auto,1
sao miguel das matas,office_furniture,1
sao jose do turvo,baby,1
sao jose do serido,bed_bath_table,1
sao jose do rio claro,auto,1
sao jose do ribeirao,electronics,1
aparecida de monte alto,watches_gifts,1
aparecida d'oeste,consoles_games,1
antunes,sports_leisure,1
antonio prado de minas,cool_stuff,1
aracitaba,fashion_bags_accessories,1
aracatu,cool_stuff,1
firminopolis,bed_bath_table,1
filadelfia,sports_leisure,1
figueiropolis d'oeste,health_beauty,1
ferros,electronics,1
ferreiros,health_beauty,1
fernao,watches_gifts,1
formigueiro,auto,1
sao paulo do potengi,fashion_bags_accessories,1
sao patricio,health_beauty,1
anitapolis,telephony,1
anita garibaldi,health_beauty,1
sao jose do hortencio,garden_tools,1
sao jose do goiabal,garden_tools,1
sao luis do quitunde,furniture_decor,1
sao luis do paraitinga,food,1
sao luis do curu,garden_tools,1
apodi,health_beauty,1
apiuna,auto,1
aparecida do rio negro,fashion_bags_accessories,1
aparecida de sao manuel,cool_stuff,1
sao miguel do tapuio,auto,1
sao mateus de minas,furniture_decor,1
sao mamede,fashion_bags_accessories,1
sao luiz do norte,cool_stuff,1
sao pedro da uniao,bed_bath_table,1
sao pedro da agua branca,perfumery,1
florestal,baby,1
floresta do araguaia,fashion_male_clothing,1
flores de goias,telephony,1
florai,consoles_games,1
flora rica,baby,1
flor da serra do sul,baby,1
crominia,perfumery,1
croata,health_beauty,1
cristopolis,costruction_tools_garden,1
cristinapolis,construction_tools_safety,1
fazenda vilanova,electronics,1
sao pedro do ivai,auto,1
sao pedro do iguacu,auto,1
sao pedro do butia,health_beauty,1
sao pedro de alcantara,furniture_decor,1
sao tome,baby,1
anicuns,bed_bath_table,1
anhumas,health_beauty,1
anhembi,cool_stuff,1
anhandui,sports_leisure,1
angustura,auto,1
apora,health_beauty,1
sao miguel do cambui,auto,1
sao sebastiao da boa vista,bed_bath_table,1
sao sebastiao da amoreira,sports_leisure,1
sao roque de minas,small_appliances,1
sao rafael,electronics,1
sao pedro do turvo,garden_tools,1
sao pedro do sul,fashion_shoes,1
fontoura xavier,cool_stuff,1
fonseca,bed_bath_table,1
florinia,sports_leisure,1
florida paulista,health_beauty,1
florida,baby,1
cotriguacu,perfumery,1
cotipora,sports_leisure,1
cotegipe,perfumery,1
crucilandia,housewares,1
antonio cardoso,fashion_bags_accessories,1
anta gorda,baby,1
anta,fashion_bags_accessories,1
sape,electronics,1
sao vitor,bed_bath_table,1
sao vicente ferrer,cool_stuff,1
sao tiago,bed_bath_table,1
sao thome das letras,furniture_decor,1
sao sebastiao do passe,baby,1
sao sebastiao do paraiba,auto,1
sao sebastiao do maranhao,cool_stuff,1
sao sebastiao de campos,sports_leisure,1
sao sebastiao da serra,garden_tools,1
sapucai-mirim,baby,1
sapopema,furniture_decor,1
sao miguel do gostoso,cool_stuff,1
fenix,bed_bath_table,1
feliz natal,luggage_accessories,1
feliz deserto,baby,1
felixlandia,construction_tools_construction,1
satuba,computers_accessories,1
satiro dias,consoles_games,1
sarutaia,bed_bath_table,1
sardoa,bed_bath_table,1
senhora dos remedios,furniture_decor,1
andrequice,health_beauty,1
andre da rocha,furniture_decor,1
andorinha,auto,1
antonio pereira,fashion_bags_accessories,1
antonio martins,stationery,1
antonio goncalves,fashion_bags_accessories,1
antonio carlos,home_appliances,1
sao vendelino,telephony,1
sao valentim,computers_accessories,1
sede alvorada,furniture_decor,1
seberi,auto,1
sebastiao leal,telephony,1
seara,construction_tools_construction,1
saude,cool_stuff,1
saudade do iguacu,auto,1
saubara,housewares,1
faxinalzinho,furniture_decor,1
floreal,furniture_decor,1
florania,furniture_decor,1
ewbank da camara,perfumery,1
eugenio de castro,housewares,1
euclides da cunha paulista,bed_bath_table,1
estrela velha,audio,1
sento se,perfumery,1
sertao santana,home_appliances,1
sertania,baby,1
serrolandia,telephony,1
serro,bed_bath_table,1
serrita,computers_accessories,1
serranopolis do iguacu,bed_bath_table,1
senador salgado filho,health_beauty,1
senador modestino goncalves,furniture_decor,1
senador la rocque,fixed_telephony,1
senador jose porfirio,books_general_interest,1
senador firmino,bed_bath_table,1
selbach,sports_leisure,1
serra dos dourados,perfumery,1
serra dos aimores,auto,1
serra do salitre,computers_accessories,1
angical do piaui,agro_industry_and_commerce,1
angical,health_beauty,1
angelo frechiani,electronics,1
angelina,office_furniture,1
angelica,garden_tools,1
serranopolis de minas,perfumery,1
serranopolis,auto,1
serrania,construction_tools_safety,1
serra de sao bento,bed_bath_table,1
serra branca,bed_bath_table,1
serra bonita,office_furniture,1
serra azul de minas,garden_tools,1
serra azul,housewares,1
serio,christmas_supplies,1
seringueiras,construction_tools_construction,1
sericita,construction_tools_lights,1
estrela do indaia,audio,1
estrela d'oeste,furniture_decor,1
estrela d oeste,bed_bath_table,1
estreito,auto,1
estiva,furniture_decor,1
estevao de araujo,sports_leisure,1
estacao,computers_accessories,1
sitio novo,computers_accessories,1
sitio do quinto,housewares,1
siriji,telephony,1
anadia,health_beauty,1
amparo da serra,bed_bath_table,1
amontada,cool_stuff,1
ametista do sul,bed_bath_table,1
anguera,garden_tools,1
angicos,pet_shop,1
simolandia,consoles_games,1
simao pereira,housewares,1
serra dourada,housewares,1
silveira carvalho,computers_accessories,1
silvanopolis,auto,1
silvano,cool_stuff,1
sideropolis,bed_bath_table,1
severiano melo,health_beauty,1
sete de setembro,fashion_bags_accessories,1
felisburgo,furniture_decor,1
felicio dos santos,sports_leisure,1
coxilha,health_beauty,1
couto de magalhaes,electronics,1
erico cardoso,sports_leisure,1
estrela do sul,bed_bath_table,1
estrela do norte,fashion_underwear_beach,1
cumari,housewares,1
cujubim,bed_bath_table,1
cuite velho,health_beauty,1
cuite,computers,1
tabuleiro do norte,computers_accessories,1
taboquinhas,telephony,1
tabocas do brejo velho,computers_accessories,1
sinimbu,computers_accessories,1
amapa do maranhao,telephony,1
amanari,sports_leisure,1
alvorada do gurgueia,computers_accessories,1
andarai,christmas_supplies,1
anaurilandia,toys,1
anastacio,computers_accessories,1
ananas,sports_leisure,1
simplicio mendes,home_appliances,1
alto rio novo,stationery,1
sucupira do norte,bed_bath_table,1
sucesso,luggage_accessories,1
solonopole,cool_stuff,1
soledade de minas,bed_bath_table,1
sobralia,bed_bath_table,1
esplanada,computers_accessories,1
fatima do sul,computers_accessories,1
farol,garden_tools,1
fagundes,perfumery,1
extremoz,construction_tools_construction,1
cristiano otoni,bed_bath_table,1
cristalandia,auto,1
cristal,bed_bath_table,1
cristais paulista,auto,1
cumaru,furniture_decor,1
taiacu,bed_bath_table,1
tacuru,garden_tools,1
taciba,garden_tools,1
tacaratu,cool_stuff,1
tapurah,sports_leisure,1
tabatinga,baby,1
tabapora,auto,1
suzanapolis,health_beauty,1
sume,bed_bath_table,1
sulina,toys,1
tangara,sports_leisure,1
tamboara,toys,1
tamandare,fashion_bags_accessories,1
alto taquari,food,1
alto sao joao,perfumery,1
alto santo,cool_stuff,1
tanhacu,computers_accessories,1
tangua,auto,1
tecainda,auto,1
tavares,furniture_decor,1
tarumirim,fashion_bags_accessories,1
alto rio doce,bed_bath_table,1
alto piquiri,agro_industry_and_commerce,1
alto parnaiba,auto,1
americo de campos,toys,1
americano do brasil,books_general_interest,1
america dourada,baby,1
amelia rodrigues,health_beauty,1
amargosa,bed_bath_table,1
amarante,health_beauty,1
amaraji,watches_gifts,1
tailandia,computers_accessories,1
entre folhas,health_beauty,1
engenheiro passos,computers_accessories,1
engenheiro navarro,musical_instruments,1
espirito santo do turvo,fashion_bags_accessories,1
espigao alto do iguacu,auto,1
tenente portela,bed_bath_table,1
tenente ananias,sports_leisure,1
alto alegre do pindare,cool_stuff,1
alto alegre do maranhao,health_beauty,1
tapiramuta,art,1
tapirai,furniture_decor,1
tapinas,garden_tools,1
taperuaba,drinks,1
tapera,health_beauty,1
taparuba,computers_accessories,1
tanque novo,baby,1
tibagi,baby,1
tiangua,baby,1
tarabai,baby,1
taquarucu do sul,furniture_decor,1
taquarivai,baby,1
taquarana,cool_stuff,1
taquaracu de minas,baby,1
terenos,computers_accessories,1
teolandia,consoles_games,1
teofilandia,bed_bath_table,1
cubati,health_beauty,1
cruzilia,electronics,1
esmeralda,watches_gifts,1
ervalia,auto,1
erval grande,health_beauty,1
entre rios do oeste,auto,1
altinopolis,auto,1
altinho,toys,1
alvaro de carvalho,auto,1
alvarenga,computers_accessories,1
altos,baby,1
telha,telephony,1
espigao,fashion_underwear_beach,1
esperantinopolis,baby,1
douradina,furniture_decor,1
embauba,health_beauty,1
elisio medrado,computers_accessories,1
elisiario,furniture_decor,1
eliseu martins,computers_accessories,1
tejupa,bed_bath_table,1
teixeira,fashion_bags_accessories,1
tibau do sul,garden_tools,1
timbauba,bed_bath_table,1
terra rica,auto,1
terra nova do norte,housewares,1
terra nova,cool_stuff,1
terra de areia,auto,1
terra boa,auto,1
termas de ibira,computers_accessories,1
terezinha,bed_bath_table,1
teresina de goias,stationery,1
tomar do geru,market_place,1
tocos do moji,garden_tools,1
tocos,cool_stuff,1
tocantins,cool_stuff,1
tiros,bed_bath_table,1
tiradentes do sul,computers_accessories,1
alto alegre,bed_bath_table,1
alianca,health_beauty,1
alto parana,baby,1
alto paraiso,bed_bath_table,1
alto garcas,auto,1
alto caparao,health_beauty,1
erere,cool_stuff,1
erebango,cool_stuff,1
epitaciolandia,sports_leisure,1
duas barras,electronics,1
doverlandia,perfumery,1
cruzeiro do sul,bed_bath_table,1
cruzeiro do iguacu,cool_stuff,1
cruzeiro da fortaleza,fashion_bags_accessories,1
damianopolis,electronics,1
timburi,baby,1
timbe do sul,computers_accessories,1
alpercata,baby,1
tres coroas,computers_accessories,1
tres arroios,housewares,1
travesseiro,costruction_tools_garden,1
tunas do parana,bed_bath_table,1
trajano de moraes,bed_bath_table,1
traipu,toys,1
tracunhaem,sports_leisure,1
tracuateua,telephony,1
trabiju,telephony,1
torrinha,electronics,1
toropi,auto,1
tome-acu,telephony,1
tombos,auto,1
almirante tamandare do sul,furniture_decor,1
almino afonso,luggage_accessories,1
dom silverio,cool_stuff,1
dom macedo costa,cool_stuff,1
